"","site","date","temp","wind","hum","rad","agg_seven_temp","agg_seven_wind","agg_seven_hum","agg_seven_rad","agg_thirty_temp","agg_thirty_wind","agg_thirty_hum","agg_thirty_rad","Ice","Pond","Open Water","All Water"
"1196","cacana",1999-04-10,-22.8,19.2,804,34.4,-24.0428571428571,14.0714285714286,794.285714285714,428.6,-23.9666666666667,22.5133333333333,790.433333333333,623.2,NA,NA,NA,NA
"1197","cacana",1999-04-11,-21.5,32.5,774,4.8,-23.4428571428571,16.7,792.714285714286,372.7,-23.76,22.9566666666667,789.633333333333,628,NA,NA,NA,NA
"1198","cacana",1999-04-12,-18.2,30.6,804,34.4,-22.3857142857143,20.6857142857143,797.285714285714,330.6,-23.4433333333333,23.7533333333333,790.433333333333,662.4,NA,NA,NA,NA
"1199","cacana",1999-04-13,-20.8,14.4,810,93.6,-22.0857142857143,20.8285714285714,797.571428571429,380.1,-23.17,23.7166666666667,791.366666666667,756,NA,NA,NA,NA
"1200","cacana",1999-04-14,-21.4,6.1,791,62,-21.6714285714286,20.7714285714286,797,384.4,-23.1766666666667,22.99,790.666666666667,818,NA,NA,NA,NA
"1201","cacana",1999-04-15,-21.3,4.4,798,74.4,-21.3285714285714,18.8285714285714,797.142857142857,389.2,-23.2766666666667,22.5433333333333,789.1,892.4,NA,NA,NA,NA
"1202","cacana",1999-04-16,-21.4,25.4,763,71.2,-21.0571428571429,18.9428571428571,792,374.8,-23.32,22.86,786.933333333333,963.4,NA,NA,NA,NA
"1203","cacana",1999-04-17,-19,16.4,797,69.6,-20.5142857142857,18.5428571428571,791,410,-23.4,22.3366666666667,785.4,1032.9,NA,NA,NA,NA
"1204","cacana",1999-04-18,-19.6,13.4,670,50.6,-20.2428571428571,15.8142857142857,776.142857142857,455.8,-23.54,22.2366666666667,778.766666666667,1083,NA,NA,NA,NA
"1205","cacana",1999-04-19,-20.4,26.3,775,60.6,-20.5571428571429,15.2,772,482,-23.5633333333333,22.3866666666667,777.333333333333,1141.5,NA,NA,NA,NA
"1206","cacana",1999-04-20,-21.8,9.1,756,110.2,-20.7,14.4428571428571,764.285714285714,498.6,-23.5533333333333,22.2866666666667,776.966666666667,1250.2,NA,NA,NA,NA
"1207","cacana",1999-04-21,-21.8,26.1,763,137.3,-20.7571428571429,17.3,760.285714285714,573.9,-23.46,22.7966666666667,776.166666666667,1377.4,NA,NA,NA,NA
"1208","cacana",1999-04-22,-19.1,24.3,781,45,-20.4428571428571,20.1428571428571,757.857142857143,544.5,-23.2666666666667,22.9366666666667,775.8,1408.1,NA,NA,NA,NA
"1209","cacana",1999-04-23,-20.8,34.9,776,72.4,-20.3571428571429,21.5,759.714285714286,545.7,-23.1266666666667,23.4333333333333,774.833333333333,1465.1,NA,NA,NA,NA
"1210","cacana",1999-04-24,-18,18.7,755,108.2,-20.2142857142857,21.8285714285714,753.714285714286,584.3,-22.8166666666667,22.9166666666667,774.266666666667,1557.7,NA,NA,NA,NA
"1211","cacana",1999-04-25,-19,14.6,739,81.2,-20.1285714285714,22,763.571428571429,614.9,-22.52,22.2133333333333,773.3,1613.5,NA,NA,NA,NA
"1212","cacana",1999-04-26,-17.7,11,818,199.9,-19.7428571428571,19.8142857142857,769.714285714286,754.2,-22.11,21.6633333333333,775.633333333333,1789.6,NA,NA,NA,NA
"1213","cacana",1999-04-27,-18.2,14.2,839,145.2,-19.2285714285714,20.5428571428571,781.571428571429,789.2,-21.7566666666667,21.3166666666667,778.266666666667,1911.5,NA,NA,NA,NA
"1214","cacana",1999-04-28,-17.8,14.7,788,78.5,-18.6571428571429,18.9142857142857,785.142857142857,730.4,-21.55,20.6966666666667,778.5,1988.1,NA,NA,NA,NA
"1215","cacana",1999-04-29,-17.4,12.7,733,106.9,-18.4142857142857,17.2571428571429,778.285714285714,792.3,-21.4033333333333,19.7466666666667,775.966666666667,2076.9,NA,NA,NA,NA
"1216","cacana",1999-04-30,-15.9,25.6,836,47.2,-17.7142857142857,15.9285714285714,786.857142857143,767.1,-21.23,19.1,777.066666666667,2124.1,NA,NA,NA,NA
"1217","cacana",1999-05-01,-14.5,22,837,84.1,-17.2142857142857,16.4,798.571428571429,743,-20.93,19.01,780.866666666667,2208.1,NA,NA,NA,NA
"1218","cacana",1999-05-02,-14.1,23.5,842,21.2,-16.5142857142857,17.6714285714286,813.285714285714,683,-20.49,18.6933333333333,785.6,2226.3,NA,NA,NA,NA
"1219","cacana",1999-05-03,-13.2,27.3,808,24,-15.8714285714286,20,811.857142857143,507.1,-20.04,18.2233333333333,787.1,2211.1,NA,NA,NA,NA
"1220","cacana",1999-05-04,-12.4,24.6,830,221,-15.0428571428571,21.4857142857143,810.571428571429,582.9,-19.5966666666667,18.5733333333333,788.6,2371.4,NA,NA,NA,NA
"1221","cacana",1999-05-05,-12.8,11,715,38,-14.3285714285714,20.9571428571429,800.142857142857,542.4,-19.17,18.85,786.7,2332.9,NA,NA,NA,NA
"1222","cacana",1999-05-06,-14.8,18.8,801,26.6,-13.9571428571429,21.8285714285714,809.857142857143,462.1,-18.9,19.03,786.466666666667,2315.4,NA,NA,NA,NA
"1223","cacana",1999-05-07,-13.3,24.6,786,30.9,-13.5857142857143,21.6857142857143,802.714285714286,445.8,-18.5333333333333,19.6333333333333,786.166666666667,2288.6,NA,NA,NA,NA
"1224","cacana",1999-05-08,-13.2,29.6,782,23.6,-13.4,22.7714285714286,794.857142857143,385.3,-18.1833333333333,20.02,785.666666666667,2242.6,NA,NA,NA,NA
"1225","cacana",1999-05-09,-11.7,28.5,765,41.5,-13.0571428571429,23.4857142857143,783.857142857143,405.6,-17.7966666666667,20.15,784.533333333333,2198.5,NA,NA,NA,NA
"1226","cacana",1999-05-10,-8.1,40.7,884,4.5,-12.3285714285714,25.4,794.714285714286,386.1,-17.3066666666667,20.8666666666667,787.2,2168.6,NA,NA,NA,NA
"1227","cacana",1999-05-11,-8.7,16,802,32.4,-11.8,24.1714285714286,790.714285714286,197.5,-16.88,20.3166666666667,788.133333333333,2196.2,NA,NA,NA,NA
"1228","cacana",1999-05-12,-6.9,35.6,889,11.6,-10.9571428571429,27.6857142857143,815.571428571429,171.1,-16.5033333333333,20.4833333333333,790.966666666667,2173.4,NA,NA,NA,NA
"1229","cacana",1999-05-13,-5.6,27.8,902,2.5,-9.64285714285714,28.9714285714286,830,147,-15.9966666666667,20.93,794.033333333333,2082.3,NA,NA,NA,NA
"1230","cacana",1999-05-14,-8.3,20.5,843,29.4,-8.92857142857143,28.3857142857143,838.142857142857,145.5,-15.56,21.41,795.766666666667,2049.7,NA,NA,NA,NA
"1231","cacana",1999-05-15,-8,6.1,813,28.2,-8.18571428571429,25.0285714285714,842.571428571429,150.1,-15.1166666666667,21.4666666666667,796.266666666667,2003.5,NA,NA,NA,NA
"1232","cacana",1999-05-16,-5.2,7.3,890,32.8,-7.25714285714286,22,860.428571428571,141.4,-14.5766666666667,20.8633333333333,800.5,1965.1,NA,NA,NA,NA
"1233","cacana",1999-05-17,-5.9,28.6,927,8,-6.94285714285714,20.2714285714286,866.571428571429,144.9,-14.14,21.27,804.833333333333,1903.5,NA,NA,NA,NA
"1234","cacana",1999-05-18,-5.7,29.1,858,12.1,-6.51428571428571,22.1428571428571,874.571428571429,124.6,-13.6766666666667,21.7933333333333,811.1,1865,NA,NA,NA,NA
"1235","cacana",1999-05-19,-6.5,19.5,770,20.9,-6.45714285714286,19.8428571428571,857.571428571429,133.9,-13.2133333333333,21.5666666666667,810.933333333333,1825.3,NA,NA,NA,NA
"1236","cacana",1999-05-20,-5.2,21,879,250.4,-6.4,18.8714285714286,854.285714285714,381.8,-12.66,21.9633333333333,815.033333333333,1965.5,NA,NA,NA,NA
"1237","cacana",1999-05-21,-5.5,9,750,158.8,-6,17.2285714285714,841,511.2,-12.1166666666667,21.3933333333333,814.6,1987,NA,NA,NA,NA
"1238","cacana",1999-05-22,-5.9,13.5,722,111.2,-5.7,18.2857142857143,828,594.2,-11.6766666666667,21.0333333333333,812.633333333333,2053.2,NA,NA,NA,NA
"1239","cacana",1999-05-23,-6.6,9.8,631,112.9,-5.9,18.6428571428571,791,674.3,-11.2033333333333,20.1966666666667,807.8,2093.7,NA,NA,NA,NA
"1240","cacana",1999-05-24,-6.9,10.1,696,153.2,-6.04285714285714,16,758,819.5,-10.8333333333333,19.91,805.833333333333,2138.7,NA,NA,NA,NA
"1241","cacana",1999-05-25,-7.1,11.3,699,170.4,-6.24285714285714,13.4571428571429,735.285714285714,977.8,-10.4366666666667,19.8,804.5,2227.9,NA,NA,NA,NA
"1242","cacana",1999-05-26,-6.7,14.7,734,59.8,-6.27142857142857,12.7714285714286,730.142857142857,1016.7,-10.07,19.9233333333333,801.7,2087.8,NA,NA,NA,NA
"1243","cacana",1999-05-27,-6.1,20.8,752,227.9,-6.4,12.7428571428571,712,994.2,-9.66666666666667,20.1433333333333,798.8,2170.5,NA,NA,NA,NA
"1244","cacana",1999-05-28,-7.2,10.9,664,263.5,-6.64285714285714,13.0142857142857,699.714285714286,1098.9,-9.31333333333333,20.0166666666667,794.666666666667,2355.5,NA,NA,NA,NA
"1245","cacana",1999-05-29,-7.2,8.6,617,155,-6.82857142857143,12.3142857142857,684.714285714286,1142.7,-8.97333333333333,19.88,790.8,2403.6,NA,NA,NA,NA
"1246","cacana",1999-05-30,-5.9,20.6,739,151.5,-6.72857142857143,13.8571428571429,700.142857142857,1181.3,-8.64,19.7133333333333,787.566666666667,2507.9,NA,NA,NA,NA
"1247","cacana",1999-05-31,-4.7,16.3,707,281.5,-6.41428571428571,14.7428571428571,701.714285714286,1309.6,-8.31333333333333,19.5233333333333,783.233333333333,2705.3,NA,NA,NA,NA
"1248","cacana",1999-06-01,-5.2,28.2,787,106.2,-6.14285714285714,17.1571428571429,714.285714285714,1245.4,-8.01666666666667,19.68,781.4,2790.3,NA,NA,NA,NA
"1249","cacana",1999-06-02,-6,17.7,651,70.7,-6.04285714285714,17.5857142857143,702.428571428571,1256.3,-7.77666666666667,19.36,776.166666666667,2837,NA,NA,NA,NA
"1250","cacana",1999-06-03,-5.4,12.9,689,173.8,-5.94285714285714,16.4571428571429,693.428571428571,1202.2,-7.54333333333333,18.97,771.466666666667,2789.8,NA,NA,NA,NA
"1251","cacana",1999-06-04,-4.6,34.3,765,82.3,-5.57142857142857,19.8,707.857142857143,1021,-7.27,19.7466666666667,773.133333333333,2834.1,NA,NA,NA,NA
"1252","cacana",1999-06-05,-2.7,29.6,825,47.1,-4.92857142857143,22.8,737.571428571429,913.1,-6.86666666666667,20.1066666666667,773.933333333333,2854.6,NA,NA,NA,NA
"1253","cacana",1999-06-06,-1.4,9.3,767,94.8,-4.28571428571429,21.1857142857143,741.571428571429,856.4,-6.47,19.5966666666667,773.3,2918.5,NA,NA,NA,NA
"1254","cacana",1999-06-07,-1,22.3,894,241.2,-3.75714285714286,22.0428571428571,768.285714285714,816.1,-6.06333333333333,19.3533333333333,777.033333333333,3136.1,NA,NA,NA,NA
"1255","cacana",1999-06-08,-1.2,5.1,775,201.1,-3.18571428571429,18.7428571428571,766.571428571429,911,-5.71333333333333,18.5733333333333,777.366666666667,3295.7,NA,NA,NA,NA
"1256","cacana",1999-06-09,-0.1,6.3,713,141.8,-2.34285714285714,17.1142857142857,775.428571428571,982.1,-5.44666666666667,17.4266666666667,771.666666666667,3433,NA,NA,NA,NA
"1257","cacana",1999-06-10,-0.1,29.3,812,174,-1.58571428571429,19.4571428571429,793,982.3,-5.16,17.87,772,3574.6,NA,NA,NA,NA
"1258","cacana",1999-06-11,0.5,18.4,954,8.7,-0.857142857142857,17.1857142857143,820,908.7,-4.91333333333333,17.2966666666667,774.166666666667,3571.7,NA,NA,NA,NA
"1259","cacana",1999-06-12,0.7,16.6,970,16.5,-0.371428571428571,15.3285714285714,840.714285714286,878.1,-4.70333333333333,16.9233333333333,776.433333333333,3585.7,NA,NA,NA,NA
"1260","cacana",1999-06-13,0.4,19.9,959,5.8,-0.114285714285714,16.8428571428571,868.142857142857,789.1,-4.41333333333333,16.9033333333333,780.3,3562.1,NA,NA,NA,NA
"1261","cacana",1999-06-14,0.7,19,936,112.7,0.128571428571429,16.3714285714286,874.142857142857,660.6,-4.12333333333333,17.3333333333333,784.4,3646.6,NA,NA,NA,NA
"1262","cacana",1999-06-15,1,13.4,966,16.7,0.442857142857143,17.5571428571429,901.428571428571,476.2,-3.91666666666667,17.5366666666667,786.933333333333,3630.5,NA,NA,NA,NA
"1263","cacana",1999-06-16,1.1,17.1,953,69.1,0.614285714285714,19.1,935.714285714286,403.5,-3.68333333333333,17.1533333333333,787.8,3691.6,NA,NA,NA,NA
"1264","cacana",1999-06-17,1.1,27.8,940,27.9,0.785714285714286,18.8857142857143,954,257.4,-3.45666666666667,17.11,790.533333333333,3707.4,NA,NA,NA,NA
"1265","cacana",1999-06-18,0.8,32,893,95.4,0.828571428571429,20.8285714285714,945.285714285714,344.1,-3.21333333333333,17.5266666666667,794.633333333333,3781.9,NA,NA,NA,NA
"1266","cacana",1999-06-19,0.9,16.6,918,231.9,0.857142857142857,20.8285714285714,937.857142857143,559.5,-3.01,17.38,795.933333333333,3763.4,NA,NA,NA,NA
"1267","cacana",1999-06-20,0.8,29.7,930,28.5,0.914285714285714,22.2285714285714,933.714285714286,582.2,-2.8,18.07,801.933333333333,3633.1,NA,NA,NA,NA
"1268","cacana",1999-06-21,1,19.3,949,53.6,0.957142857142857,22.2714285714286,935.571428571429,523.1,-2.57,18.2633333333333,809.5,3575.5,NA,NA,NA,NA
"1269","cacana",1999-06-22,1.3,14.8,951,43.6,1,22.4714285714286,933.428571428571,550,-2.30666666666667,18.43,820.166666666667,3506.2,NA,NA,NA,NA
"1270","cacana",1999-06-23,1.3,11.9,968,23.6,1.02857142857143,21.7285714285714,935.571428571429,504.5,-2.03333333333333,18.49,829.233333333333,3376.6,NA,NA,NA,NA
"1271","cacana",1999-06-24,1,12,960,8,1.01428571428571,19.4714285714286,938.428571428571,484.6,-1.76333333333333,18.5133333333333,837.933333333333,3214.2,NA,NA,NA,NA
"1272","cacana",1999-06-25,0.8,11.1,983,10,1.01428571428571,16.4857142857143,951.285714285714,399.2,-1.51333333333333,18.3933333333333,846.233333333333,3164.4,NA,NA,NA,NA
"1273","cacana",1999-06-26,1.2,22.4,963,7.2,1.05714285714286,17.3142857142857,957.714285714286,174.5,-1.27,18.4466666666667,853.266666666667,2943.7,NA,NA,NA,NA
"1274","cacana",1999-06-27,1.4,18.3,942,100.2,1.14285714285714,15.6857142857143,959.428571428571,246.2,-0.983333333333333,18.6933333333333,862.533333333333,2780.4,NA,NA,NA,NA
"1275","cacana",1999-06-28,0.3,24.6,959,0.1,1.04285714285714,16.4428571428571,960.857142857143,192.7,-0.733333333333333,19.2266666666667,873.933333333333,2625.5,NA,NA,NA,NA
"1276","cacana",1999-06-29,0.5,25.4,969,10.3,0.928571428571429,17.9571428571429,963.428571428571,159.4,-0.52,19.3866666666667,881.6,2484.3,NA,NA,NA,NA
"1277","cacana",1999-06-30,0.6,26.3,977,1.5,0.828571428571429,20.0142857142857,964.714285714286,137.3,-0.343333333333333,19.72,890.6,2204.3,NA,NA,NA,NA
"1278","cacana",1999-07-01,1.5,4.1,958,24.2,0.9,18.8857142857143,964.428571428571,153.5,-0.12,18.9166666666667,896.3,2122.3,NA,NA,NA,NA
"1279","cacana",1999-07-02,1,26.1,955,60.4,0.928571428571429,21.0285714285714,960.428571428571,203.9,0.113333333333333,19.1966666666667,906.433333333333,2112,NA,NA,NA,NA
"1280","cacana",1999-07-03,0.4,35.7,951,0.4,0.814285714285714,22.9285714285714,958.714285714286,197.1,0.306666666666667,19.9566666666667,915.166666666667,1938.6,NA,NA,NA,NA
"1281","cacana",1999-07-04,0.6,7.6,997,0.3,0.7,21.4,966.571428571429,97.2,0.48,19.0666666666667,922.9,1856.6,NA,NA,NA,NA
"1282","cacana",1999-07-05,1,14.4,947,130.1,0.8,19.9428571428571,964.857142857143,227.2,0.603333333333333,18.56,926.966666666667,1939.6,NA,NA,NA,NA
"1283","cacana",1999-07-06,1.2,9.5,886,106.1,0.9,17.6714285714286,953,323,0.69,18.5666666666667,930.933333333333,1950.9,NA,NA,NA,NA
"1284","cacana",1999-07-07,1.1,13,982,19.6,0.971428571428571,15.7714285714286,953.714285714286,341.1,0.76,18.2566666666667,933.866666666667,1729.3,NA,NA,NA,NA
"1285","cacana",1999-07-08,0.1,10.7,979,28.2,0.771428571428571,16.7142857142857,956.714285714286,345.1,0.803333333333333,18.4433333333333,940.666666666667,1556.4,NA,NA,NA,NA
"1286","cacana",1999-07-09,0.5,3.8,997,50.2,0.7,13.5285714285714,962.714285714286,334.9,0.823333333333333,18.36,950.133333333333,1464.8,NA,NA,NA,NA
"1287","cacana",1999-07-10,0.2,17.1,997,47,0.671428571428571,10.8714285714286,969.285714285714,381.5,0.833333333333333,17.9533333333333,956.3,1337.8,NA,NA,NA,NA
"1288","cacana",1999-07-11,0.7,26.6,987,2.7,0.685714285714286,13.5857142857143,967.857142857143,383.9,0.84,18.2266666666667,957.4,1331.8,NA,NA,NA,NA
"1289","cacana",1999-07-12,1,25.4,969,11.4,0.685714285714286,15.1571428571429,971,265.2,0.85,18.52,957.366666666667,1326.7,NA,NA,NA,NA
"1290","cacana",1999-07-13,0.7,27.2,983,0.9,0.614285714285714,17.6857142857143,984.857142857143,160,0.86,18.7633333333333,958.166666666667,1321.8,NA,NA,NA,NA
"1291","cacana",1999-07-14,1.1,34.5,930,43.4,0.614285714285714,20.7571428571429,977.428571428571,183.8,0.873333333333333,19.28,957.966666666667,1252.5,NA,NA,NA,NA
"1292","cacana",1999-07-15,0.9,39.5,950,40.2,0.728571428571429,24.8714285714286,973.285714285714,195.8,0.87,20.15,957.433333333333,1276,NA,NA,NA,NA
"1293","cacana",1999-07-16,0.8,20.1,957,19.5,0.771428571428571,27.2,967.571428571429,165.1,0.86,20.25,957.566666666667,1226.4,NA,NA,NA,NA
"1294","cacana",1999-07-17,0.9,13.4,880,66.9,0.871428571428571,26.6714285714286,950.857142857143,185,0.853333333333333,19.77,955.566666666667,1265.4,NA,NA,NA,NA
"1295","cacana",1999-07-18,1.1,35.7,934,29.9,0.928571428571429,27.9714285714286,943.285714285714,212.2,0.863333333333333,19.8933333333333,956.933333333333,1199.9,NA,NA,NA,NA
"1296","cacana",1999-07-19,0.5,37.2,955,0,0.857142857142857,29.6571428571429,941.285714285714,200.8,0.85,20.58,958.166666666667,968,NA,NA,NA,NA
"1297","cacana",1999-07-20,0.9,21.2,985,6.2,0.885714285714286,28.8,941.571428571429,206.1,0.853333333333333,20.2966666666667,960,945.7,NA,NA,NA,NA
"1298","cacana",1999-07-21,0.1,17.4,996,31.6,0.742857142857143,26.3571428571429,951,194.3,0.823333333333333,20.2333333333333,961.566666666667,923.7,NA,NA,NA,NA
"1299","cacana",1999-07-22,0.4,24.7,982,24.5,0.671428571428571,24.2428571428571,955.571428571429,178.6,0.793333333333333,20.5633333333333,962.6,904.6,NA,NA,NA,NA
"1300","cacana",1999-07-23,0.6,30,974,14.5,0.642857142857143,25.6571428571429,958,173.6,0.77,21.1666666666667,962.8,895.5,NA,NA,NA,NA
"1301","cacana",1999-07-24,0.8,14.6,981,22.8,0.628571428571429,25.8285714285714,972.428571428571,129.5,0.763333333333333,21.2533333333333,963.5,910.3,NA,NA,NA,NA
"1302","cacana",1999-07-25,0.2,16.3,933,17.9,0.5,23.0571428571429,972.285714285714,117.5,0.743333333333333,21.4266666666667,961.833333333333,918.2,NA,NA,NA,NA
"1303","cacana",1999-07-26,1.1,24.3,966,13,0.585714285714286,21.2142857142857,973.857142857143,130.5,0.74,21.49,961.933333333333,924,NA,NA,NA,NA
"1304","cacana",1999-07-27,0.5,27.4,972,0,0.528571428571429,22.1,972,124.3,0.71,21.7933333333333,962.933333333333,823.8,NA,NA,NA,NA
"1305","cacana",1999-07-28,1.2,15.7,965,68.4,0.685714285714286,21.8571428571429,967.571428571429,161.1,0.74,21.4966666666667,963.133333333333,892.1,NA,NA,NA,NA
"1306","cacana",1999-07-29,0.4,25.2,965,0,0.685714285714286,21.9285714285714,965.142857142857,136.6,0.736666666666667,21.49,963,881.8,NA,NA,NA,NA
"1307","cacana",1999-07-30,0.8,21.6,972,1.4,0.714285714285714,20.7285714285714,964.857142857143,123.5,0.743333333333333,21.3333333333333,962.833333333333,881.7,NA,NA,NA,NA
"1308","cacana",1999-07-31,0,21.6,950,24.1,0.6,21.7285714285714,960.428571428571,124.8,0.693333333333333,21.9166666666667,962.566666666667,881.6,NA,NA,NA,NA
"1309","cacana",1999-08-01,0.4,13.5,904,16.3,0.628571428571429,21.3285714285714,956.285714285714,123.2,0.673333333333333,21.4966666666667,960.866666666667,837.5,NA,NA,NA,NA
"1310","cacana",1999-08-02,0.1,3.8,871,9.7,0.485714285714286,18.4,942.714285714286,119.9,0.663333333333333,20.4333333333333,958.2,846.8,NA,NA,NA,NA
"1311","cacana",1999-08-03,0.9,16.5,948,51.6,0.542857142857143,16.8428571428571,939.285714285714,171.5,0.673333333333333,20.73,956.566666666667,898.1,NA,NA,NA,NA
"1312","cacana",1999-08-04,0.8,19.1,917,31.8,0.485714285714286,17.3285714285714,932.428571428571,134.9,0.666666666666667,20.8866666666667,955.566666666667,799.8,NA,NA,NA,NA
"1313","cacana",1999-08-05,-0.3,2.4,891,15.9,0.385714285714286,14.0714285714286,921.857142857143,150.8,0.616666666666667,20.65,955.733333333333,709.6,NA,NA,NA,NA
"1314","cacana",1999-08-06,1.1,22.1,981,0,0.428571428571429,14.1428571428571,923.142857142857,149.4,0.616666666666667,20.9533333333333,955.7,690,NA,NA,NA,NA
"1315","cacana",1999-08-07,1.7,33.9,943,1.2,0.671428571428571,15.9,922.142857142857,126.5,0.67,21.7266666666667,954.5,663,NA,NA,NA,NA
"1316","cacana",1999-08-08,1.2,18,977,6.9,0.785714285714286,16.5428571428571,932.571428571429,117.1,0.693333333333333,22.2,953.833333333333,619.7,NA,NA,NA,NA
"1317","cacana",1999-08-09,0,26.5,996,17,0.771428571428571,19.7857142857143,950.428571428571,124.4,0.686666666666667,22.5133333333333,953.8,589.7,NA,NA,NA,NA
"1318","cacana",1999-08-10,1,15.4,980,0,0.785714285714286,19.6285714285714,955,72.8,0.696666666666667,22.14,953.566666666667,587,NA,NA,NA,NA
"1319","cacana",1999-08-11,0.5,11.9,961,17,0.742857142857143,18.6,961.285714285714,58,0.68,21.69,953.3,592.6,NA,NA,NA,NA
"1320","cacana",1999-08-12,-0.3,13.9,927,18.1,0.742857142857143,20.2428571428571,966.428571428571,60.2,0.646666666666667,21.2466666666667,951.433333333333,609.8,NA,NA,NA,NA
"1321","cacana",1999-08-13,0.9,11.4,990,15.9,0.714285714285714,18.7142857142857,967.714285714286,76.1,0.64,20.4766666666667,953.433333333333,582.3,NA,NA,NA,NA
"1322","cacana",1999-08-14,0.4,11,869,15,0.528571428571429,15.4428571428571,957.142857142857,89.9,0.623333333333333,19.5266666666667,950.733333333333,557.1,NA,NA,NA,NA
"1323","cacana",1999-08-15,0.1,16.3,956,29.4,0.371428571428571,15.2,954.142857142857,112.4,0.6,19.4,950.7,567,NA,NA,NA,NA
"1324","cacana",1999-08-16,0.8,11.4,974,9.5,0.485714285714286,13.0428571428571,951,104.9,0.596666666666667,19.3333333333333,953.833333333333,509.6,0.76981308411215,0.207570093457944,0.0222429906542056,0.23018691588785
"1325","cacana",1999-08-17,0.5,23.3,958,4,0.414285714285714,14.1714285714286,947.857142857143,108.9,0.576666666666667,18.92,954.633333333333,483.7,NA,NA,NA,NA
"1326","cacana",1999-08-18,0.4,26.1,929,62.5,0.4,16.2,943.285714285714,154.4,0.573333333333333,18.55,953.766666666667,546.2,NA,NA,NA,NA
"1327","cacana",1999-08-19,-0.7,31.5,942,4.3,0.342857142857143,18.7142857142857,945.428571428571,140.6,0.52,18.8933333333333,952.333333333333,544.3,0.809424460431655,0.18,0.00992805755395683,0.190575539568345
"1328","cacana",1999-08-20,0.4,20.3,947,19.5,0.271428571428571,19.9857142857143,939.285714285714,144.2,0.53,18.99,950.7,532.2,0.723693181818182,0.217755681818182,0.0585795454545455,0.276306818181818
"1329","cacana",1999-08-21,0.3,16.1,931,13.8,0.257142857142857,20.7142857142857,948.142857142857,143,0.526666666666667,18.7033333333333,949,521.5,NA,NA,NA,NA
"1330","cacana",1999-08-22,-0.6,25.5,884,11.4,0.157142857142857,22.0285714285714,937.857142857143,125,0.486666666666667,18.5533333333333,946,518.4,NA,NA,NA,NA
"1331","cacana",1999-08-23,-0.9,22.6,920,0.2,-0.0857142857142857,23.6285714285714,930.142857142857,115.7,0.43,18.82,943.966666666667,495.8,NA,NA,NA,NA
"1332","cacana",1999-08-24,0.4,28.2,969,0,-0.1,24.3285714285714,931.714285714286,111.7,0.436666666666667,19.2166666666667,945.166666666667,477.9,NA,NA,NA,NA
"1333","cacana",1999-08-25,0,28.8,959,0,-0.157142857142857,24.7142857142857,936,49.2,0.4,19.3666666666667,944.933333333333,464.9,NA,NA,NA,NA
"1334","cacana",1999-08-26,-2.4,30.8,923,2.1,-0.4,24.6142857142857,933.285714285714,47,0.303333333333333,19.48,943.3,467,0.762509090909091,0.213672727272727,0.0230545454545455,0.237490909090909
"1335","cacana",1999-08-27,-1,17.4,931,3,-0.6,24.2,931,30.5,0.23,19.5366666666667,942.166666666667,401.6,NA,NA,NA,NA
"1336","cacana",1999-08-28,0,18.3,953,3.6,-0.642857142857143,24.5142857142857,934.142857142857,20.3,0.216666666666667,19.3066666666667,941.766666666667,405.2,NA,NA,NA,NA
"1337","cacana",1999-08-29,-5,19.3,876,2.5,-1.27142857142857,23.6285714285714,933,11.4,0.0233333333333333,19.23,938.566666666667,406.3,NA,NA,NA,NA
"1338","cacana",1999-08-30,-4.6,9.1,817,1.3,-1.8,21.7,918.285714285714,12.5,-0.13,18.8133333333333,934.133333333333,383.5,NA,NA,NA,NA
"1339","cacana",1999-08-31,-3.5,7.3,861,10.2,-2.35714285714286,18.7142857142857,902.857142857143,22.7,-0.26,18.6066666666667,932.7,377.4,NA,NA,NA,NA
"1340","cacana",1999-09-01,-3.6,20.3,887,4.9,-2.87142857142857,17.5,892.571428571429,27.6,-0.383333333333333,19.1566666666667,933.233333333333,372.6,NA,NA,NA,NA
"1341","cacana",1999-09-02,-4.4,7,836,50.2,-3.15714285714286,14.1,880.142857142857,75.7,-0.56,18.84,929.5,371.2,NA,NA,NA,NA
"1342","cacana",1999-09-03,-3.9,12.8,944,5.5,-3.57142857142857,13.4428571428571,882,78.2,-0.716666666666667,18.63,930.4,344.9,NA,NA,NA,NA
"1343","cacana",1999-09-04,-4,29.3,928,49,-4.14285714285714,15.0142857142857,878.428571428571,123.6,-0.84,19.5266666666667,931.633333333333,378,NA,NA,NA,NA
"1344","cacana",1999-09-05,-3.5,30.9,936,2.3,-3.92857142857143,16.6714285714286,887,123.4,-0.993333333333333,19.82,930.133333333333,380.3,NA,NA,NA,NA
"1345","cacana",1999-09-06,-7.8,30.4,909,1.5,-4.38571428571429,19.7142857142857,900.142857142857,123.6,-1.31,19.7033333333333,929,380.6,NA,NA,NA,NA
"1346","cacana",1999-09-07,-7.3,26.7,870,4.5,-4.92857142857143,22.4857142857143,901.428571428571,117.9,-1.59333333333333,19.9933333333333,925.433333333333,378.2,NA,NA,NA,NA
"1347","cacana",1999-09-08,-9.3,22.4,885,0.1,-5.74285714285714,22.7857142857143,901.142857142857,113.1,-1.90333333333333,19.8566666666667,921.733333333333,361.3,NA,NA,NA,NA
"1348","cacana",1999-09-09,-7.8,24.5,883,1.1,-6.22857142857143,25.2857142857143,907.857142857143,64,-2.19666666666667,20.16,918.5,362.4,NA,NA,NA,NA
